Store,Dept,RMSE,MAE
41,60,141.847147957,120.471808385
41,67,2621.66231918,1892.52392008
41,71,1098.73891084,943.384511464
41,72,15844.1616349,8509.33581217
41,74,1793.02721987,1390.8576329
41,77,54.1722176281,41.6754919348
41,78,1.69263023554,1.08582352659
41,79,2158.6368784,1776.98073852
41,80,744.229189874,562.75490729
41,81,701.668320943,571.345469921
41,82,5123.69642892,4185.20924188
41,83,392.220974125,331.869151829
41,85,1035.09524004,924.258008298
41,87,1721.97588531,1471.28484128
41,90,6348.73738303,5566.40228384
41,91,3052.25817838,2636.90819496
41,92,7532.00623634,5666.99587808
41,93,3327.53011651,2645.710663
41,94,3772.07676684,3061.09723262
41,95,3371.46147216,2495.28236136
41,96,532.495150407,431.318367533
41,97,1516.2006679,1290.48209186
41,98,1082.61319382,861.112905581
41,99,584.442594031,476.386559566
41,39,0.0,0.0
41,50,0.0,0.0
41,43,0.0,0.0
41,65,0.0,0.0
42,1,1628.00559606,1154.5781789
42,2,1162.40221372,981.525663465
42,3,349.775798474,234.727463228
42,4,919.693540453,809.639264666
42,5,389.800936797,316.922157368
42,6,0.84672132934,0.539973540875
42,7,566.404395136,225.24045457
42,8,934.341212344,745.660759953
42,9,72.7553416932,50.5230231414
42,10,55.107387958,43.880994001
42,11,195.85842729,154.81657313
42,12,33.3358016904,27.4718203371
42,13,1000.70701494,815.349479968
42,14,443.258577494,345.586163814
42,16,185.719169729,142.758485644
42,17,177.869147165,147.207655196
42,18,290.413760491,185.748119867
42,19,0.0,0.0
42,20,54.1858717336,28.6975588423
42,21,141.279888178,106.595932853
42,22,89.6614094245,52.5847295874
42,23,35.2175409849,26.1283382142
42,24,4.07628079458,1.01906976744
42,25,63.8107921191,55.5311137753
42,26,1.08768845332,0.453262360516
42,27,31.3624481995,25.5375957573
42,28,24.07078972,18.2722030468
42,29,0.0,0.0
42,30,0.0,0.0
42,31,186.663860448,77.4472829278
42,32,48.3805174546,36.2302022552
42,33,1.3996952612,0.846654195275
42,34,0.760429842103,0.518354528682
42,35,0.0,0.0
42,36,0.0,0.0
42,37,0.0,0.0
42,38,11434.8226283,10062.0131137
42,40,1186.64308942,1002.29043847
42,41,1.52642945717,0.89686927703
42,42,35.9091808506,30.3346778694
42,44,3.25064745793,1.83002052878
42,45,0.0,0.0
42,46,425.741519121,319.268781598
42,47,0.0,0.0
42,48,0.0,0.0
42,49,34.2189354285,29.526744186
42,51,0.0,0.0
42,52,14.4817526407,12.0169129551
42,54,0.0,0.0
42,55,3.63961967718,3.38536645741
42,56,212.235890242,123.341705271
42,58,0.0,0.0
42,59,164.264603296,113.156544802
42,60,76.6065323735,60.7513518895
42,67,488.352975133,317.449217417
42,71,30.9646991089,14.8822414954
42,72,82.5986437316,34.5351526584
42,74,107.382924985,82.9755416234
42,77,0.0,0.0
42,78,0.0,0.0
42,79,1208.09805178,1028.26787698
42,80,1049.33098519,887.872026108
42,81,1632.80203359,1342.47385233
42,82,889.766395214,715.820326885
42,83,785.415050907,685.656816348
42,85,35.071461275,27.7568704263
42,87,479.219412625,399.257882271
42,90,7055.49783068,5898.32410602
42,91,5736.82737535,4988.5419847
42,92,11031.4660748,9709.24090917
42,93,4915.90048166,4346.42582773
42,94,2766.91012843,2269.49743751
42,95,5579.38858844,4750.59019238
42,96,2044.55675125,1780.46195749
42,97,2563.70263217,2323.46586879
42,98,798.418455363,562.568681289
42,99,0.0,0.0
42,39,0.0,0.0
42,50,0.0,0.0
42,43,0.0,0.0
42,65,0.0,0.0
43,1,10170.8999604,3148.20948286
43,2,2217.41527825,1848.6338523
43,3,528.195685194,240.208136825
43,4,2657.85856644,2506.10848755
43,5,582.232670398,510.468539346
43,6,30.3433985989,24.1124161932
43,7,592.889691439,550.572166079
43,8,1291.47281864,1097.73061237
43,9,104.718938743,74.3491228306
43,10,110.67085142,98.0110965217
43,11,256.314417943,177.675588254
43,12,26.4681514609,22.3207302132
43,13,1359.40174216,1075.64954771
43,14,586.236567043,503.323415512
43,16,632.321209788,533.48210898
43,17,192.414924792,139.810057574
43,18,949.609356271,452.019376067
43,19,0.0,0.0
43,20,38.5787643096,29.1214939709
43,21,172.547643049,137.824519315
43,22,82.4718146337,46.6622010624
43,23,21.7446218669,20.5689972832
43,24,0.623721036459,0.447884127634
43,25,105.556724424,82.0860680944
43,26,1.91604355337,1.64309055432
43,27,7.11573476836,6.49832471929
43,28,85.0000959987,71.9358403293
43,29,0.0,0.0
43,30,0.0,0.0
43,31,22.3662512155,17.8162208619
43,32,7.46543409744,6.50332075031
43,33,0.538504501906,0.318199209593
43,34,0.0,0.0
43,35,0.0,0.0
43,36,0.0,0.0
43,37,0.0,0.0
43,38,9203.47585325,7504.42729996
43,40,4082.54920777,3870.3227444
43,41,0.0,0.0
43,42,38.3381693747,30.4447679479
43,44,2.32680957027,1.51446790456
43,45,0.0,0.0
43,46,1312.78529888,1096.18698191
43,47,0.0,0.0
43,48,0.0,0.0
43,49,12.5891287268,7.73251016644
43,51,0.0,0.0
43,52,28.4155045178,21.9234881334
43,54,0.0,0.0
43,55,0.754712324494,0.51445712621
43,56,149.145089602,126.514555834
43,58,0.0,0.0
43,59,64.7573919359,45.5232782583
43,60,341.137661954,312.396690638
43,67,609.117350231,539.095891139
43,71,8.2648129008,3.47197139532
43,72,95.7948954661,75.3948036683
43,74,241.763170567,202.679772961
43,77,0.0,0.0
43,78,0.0,0.0
43,79,4119.82679219,2747.12680973
43,80,3020.97053217,2517.45922045
43,81,1040.67303433,847.407036696
43,82,836.699056289,685.435014455
43,83,1040.13430233,843.205413514
43,85,86.3808716355,82.6821999358
43,87,76.4687929208,62.8233171029
43,90,6031.2918389,5033.77010115
43,91,5408.22885784,4718.30146077
43,92,8351.57099087,6784.27209135
43,93,2647.30380537,2138.80765528
43,94,3858.58657175,3067.95988709
43,95,5940.76345578,3966.09219568
43,96,2368.44388581,1890.94217925
43,97,1889.40085597,1564.75044557
43,98,1496.80111654,1192.36934201
43,99,4.6155844162,3.28462061706
43,39,0.0,0.0
43,50,0.0,0.0
43,43,0.0,0.0
43,65,0.0,0.0
44,1,1597.99899587,1164.97204804
44,2,635.437294306,515.303903813
44,3,182.041081432,122.201936671
44,4,552.529561311,474.37230556
44,5,877.775277858,776.278635349
44,6,26.5215769924,19.4389266298
44,7,236.71236258,167.275150804
44,8,405.213002118,310.809557172
44,9,49.7163931578,39.5495547835
44,10,89.2645723224,79.2413438209
44,11,161.563044045,130.385683594
44,12,54.2312370018,45.6591725397
44,13,830.069188986,750.128892886
44,14,319.958396915,280.422712933
44,16,232.603118156,189.481913194
44,17,296.707343035,281.5432992
44,18,275.385418887,186.272854947
44,19,0.0,0.0
44,20,39.2751037378,37.1765976887
44,21,187.361810317,160.136349112
44,22,43.0134235583,41.9714473256
44,23,17.9107683316,13.9803516643
44,24,11.8252978465,7.35679946341
44,25,29.7655303954,20.7213652869
44,26,110.289174889,89.6990697674
44,27,8.76498435471,7.40359695566
44,28,44.6932174581,36.9050826671
44,29,0.0,0.0
44,30,0.0,0.0
44,31,12.2810919157,7.17748387582
44,32,22.0237964694,16.5551610796
44,33,9.21837772131,5.11171866699
44,34,0.549016300279,0.319153228191
44,35,0.0,0.0
44,36,0.0,0.0
44,37,0.0,0.0
44,38,7172.64511736,5476.47670788
44,40,1501.34456435,1276.5243442
44,41,0.0,0.0
44,42,42.8936577387,38.2892441744
44,44,6.31891795507,2.42208750364
44,45,0.0,0.0
44,46,848.263890527,732.697310257
44,47,0.0,0.0
44,48,0.0,0.0
44,49,3.35410470878,1.55516849431
44,51,0.0,0.0
44,52,23.0898300134,20.5765509938
44,54,0.0,0.0
44,55,2.87484098312,2.42357892954
44,56,843.196657239,434.645909072
44,58,0.0,0.0
44,59,32.5818535738,23.412336627
44,60,77.2570665055,62.7251588449
44,67,527.684788209,388.07798408
44,71,7.67247977072,3.92754038943
44,72,114.203565972,95.4640627822
44,74,179.723407429,126.507374479
44,77,0.0,0.0
44,78,0.0,0.0
44,79,679.36402257,556.831878074
44,80,409.226594495,353.962901242
44,81,598.960196271,519.825738818
44,82,645.151969734,469.106624538
44,83,342.786192811,318.313428865
44,85,82.8834256899,72.7754263546
44,87,123.216611092,97.767233024
44,90,2714.30428524,2474.82951878
44,91,1048.20440383,882.658505097
44,92,2735.36052501,2304.58228307
44,93,896.942030417,746.502938268
44,94,2575.07022054,2149.70199664
44,95,1552.97714717,1270.44147866
44,96,376.502272489,289.95661452
44,97,615.258802156,531.416032487
44,98,808.868704445,733.620675004
44,99,0.339367556152,0.240543426413
44,39,0.0,0.0
44,50,0.0,0.0
44,43,0.0,0.0
44,65,0.0,0.0
45,1,7268.46821633,3851.77009636
45,2,4148.84285495,3731.92787708
45,3,2072.12743879,1244.3139365
45,4,2423.99424693,2044.21564111
45,5,5838.24456857,4438.09115828
45,6,1745.57363974,1289.47255085
45,7,10160.3843625,6485.91485925
45,8,1803.59766322,1263.10188807
45,9,2790.36911231,2309.5412506
45,10,1613.07773332,1271.76322951
45,11,5314.40749367,3060.702737
45,12,525.669445805,433.84295213
45,13,1941.88312782,1550.99619191
45,14,2685.67194728,1679.96988447
45,16,4336.61475816,3092.16366378
45,17,1374.52819066,1004.35584876
45,18,1852.94838668,1283.07307694
45,19,368.536509121,291.845470377
45,20,1125.39466217,910.592576225
45,21,578.063410219,465.597895873
45,22,1549.67382895,1199.68928034
45,23,3496.82714494,2451.92949883
45,24,1176.36267117,950.162036513
45,25,1327.44544337,935.408380799
45,26,1248.20241509,961.186944425
45,27,294.120404038,197.134836665
45,28,134.535103677,114.307837216
45,29,918.105717827,597.390370261
45,30,399.328826594,318.963356134
45,31,635.658829901,519.159924243
45,32,1730.54615169,1022.91420235
45,33,1003.23764303,747.553237326
45,34,2361.25982157,2002.91744059
45,35,661.515042214,534.904643983
45,36,802.878876524,631.852171485
45,37,0.0,0.0
45,38,6059.80651076,5194.9770212
45,40,3272.86122289,2712.57536821
45,41,1196.39864889,997.60283686
45,42,623.326751591,518.527981804
45,44,479.80508033,376.593528982
45,45,9.01034894988,5.57630992606
45,46,2010.91454128,1433.08447109
45,47,94.7184259941,74.2560050453
45,48,0.0,0.0
45,49,104.347592911,87.8204042097
45,51,1.35265555126,1.1738049891
45,52,377.884282535,290.277703977
45,54,56.7172037066,51.1523773888
45,55,2381.72256818,1524.63960485
45,56,1711.62046841,843.612377671
45,58,1679.65136257,1178.23555666
45,59,1010.05061431,941.971884472
45,60,67.6170131352,54.8880624921
45,67,2224.18994735,1637.87201393
45,71,875.295577179,692.941273525
45,72,13465.2495885,8068.93478669
45,74,1067.83333143,785.458591704
45,77,90.0558171251,37.1534944265
45,78,2.24455761935,2.04605149355
45,79,964.727857617,788.206175547
45,80,689.718666657,611.480158063
45,81,1071.98674077,839.894047575
45,82,3301.67835855,1713.65155484
45,83,373.502158113,310.975200951
45,85,650.582819889,542.001216773
45,87,1220.1602546,920.416232757
45,90,3366.85262716,2962.15425066
45,91,2961.35762541,2664.98663499
45,92,4735.40487581,3948.28306517
45,93,821.559884002,627.899365677
45,94,1809.47522805,1489.50089929
45,95,7055.44303079,6422.51155179
45,96,0.640559348593,0.138139534884
45,97,761.176411071,615.924885703
45,98,823.393197582,777.662624245
45,99,0.0,0.0
45,39,0.0,0.0
45,50,0.0,0.0
45,43,0.0,0.0
45,65,0.0,0.0
